"HostName","AppID","AppName","UserSID","UserName","ACL","Service","RunAs","Error"
"DC-SRV01","{DD9C53BC-8441-4B94-BD0E-36E6E02A6D61}","BrowserBrokerServer","S-1-5-32-544","BUILTIN\Administrators","Group",,"Interactive User",
"DC-SRV01","{DD9C53BC-8441-4B94-BD0E-36E6E02A6D61}","BrowserBrokerServer","S-1-5-10","NT AUTHORITY\SELF","LaunchPermission - Local Launch",,"Interactive User",
"DC-SRV01","{DD9C53BC-8441-4B94-BD0E-36E6E02A6D61}","BrowserBrokerServer","S-1-5-10","NT AUTHORITY\SELF","LaunchPermission - Remote Launch",,"Interactive User",
"DC-SRV01","{DD9C53BC-8441-4B94-BD0E-36E6E02A6D61}","BrowserBrokerServer","S-1-5-10","NT AUTHORITY\SELF","LaunchPermission - Remote Activation",,"Interactive User",
"DC-SRV01","{DD9C53BC-8441-4B94-BD0E-36E6E02A6D61}","BrowserBrokerServer","S-1-1-0","Everyone","LaunchPermission - Local Launch",,"Interactive User",
"DC-SRV01","{DD9C53BC-8441-4B94-BD0E-36E6E02A6D61}","BrowserBrokerServer","S-1-1-0","Everyone","LaunchPermission - Remote Launch",,"Interactive User",
"DC-SRV01","{DD9C53BC-8441-4B94-BD0E-36E6E02A6D61}","BrowserBrokerServer","S-1-1-0","Everyone","LaunchPermission - Remote Activation",,"Interactive User",
"DC-SRV01","{DD9C53BC-8441-4B94-BD0E-36E6E02A6D61}","BrowserBrokerServer","S-1-15-2-3624051433-2125758914-1423191267-1740899205-1073925389-3782572162-737981194","?","LaunchPermission - Local Launch",,"Interactive User",
"DC-SRV01","{DD9C53BC-8441-4B94-BD0E-36E6E02A6D61}","BrowserBrokerServer","S-1-15-2-3624051433-2125758914-1423191267-1740899205-1073925389-3782572162-737981194","?","LaunchPermission - Remote Launch",,"Interactive User",
"DC-SRV01","{DD9C53BC-8441-4B94-BD0E-36E6E02A6D61}","BrowserBrokerServer","S-1-15-2-3624051433-2125758914-1423191267-1740899205-1073925389-3782572162-737981194","?","LaunchPermission - Remote Activation",,"Interactive User",
"DC-SRV01","{ddcfd26b-feed-44cd-b71d-79487d2e5e5a}","Srumon Server","S-1-5-32-544","BUILTIN\Administrators","Owner","dps",,
"DC-SRV01","{ddcfd26b-feed-44cd-b71d-79487d2e5e5a}","Srumon Server","S-1-5-32-544","BUILTIN\Administrators","Group","dps",,
"DC-SRV01","{ddcfd26b-feed-44cd-b71d-79487d2e5e5a}","Srumon Server","S-1-5-18","NT AUTHORITY\SYSTEM","LaunchPermission - Local Launch","dps",,
"DC-SRV01","{ddcfd26b-feed-44cd-b71d-79487d2e5e5a}","Srumon Server","S-1-5-18","NT AUTHORITY\SYSTEM","LaunchPermission - Remote Launch","dps",,
"DC-SRV01","{ddcfd26b-feed-44cd-b71d-79487d2e5e5a}","Srumon Server","S-1-5-18","NT AUTHORITY\SYSTEM","LaunchPermission - Remote Activation","dps",,
"DC-SRV01","{ddcfd26b-feed-44cd-b71d-79487d2e5e5a}","Srumon Server","S-1-5-19","NT AUTHORITY\LOCAL SERVICE","LaunchPermission - Local Launch","dps",,
"DC-SRV01","{ddcfd26b-feed-44cd-b71d-79487d2e5e5a}","Srumon Server","S-1-5-19","NT AUTHORITY\LOCAL SERVICE","LaunchPermission - Remote Launch","dps",,
"DC-SRV01","{ddcfd26b-feed-44cd-b71d-79487d2e5e5a}","Srumon Server","S-1-5-19","NT AUTHORITY\LOCAL SERVICE","LaunchPermission - Remote Activation","dps",,
"DC-SRV01","{ddcfd26b-feed-44cd-b71d-79487d2e5e5a}","Srumon Server","S-1-5-32-544","BUILTIN\Administrators","LaunchPermission - Local Launch","dps",,
"DC-SRV01","{ddcfd26b-feed-44cd-b71d-79487d2e5e5a}","Srumon Server","S-1-5-32-544","BUILTIN\Administrators","LaunchPermission - Remote Launch","dps",,
"DC-SRV01","{ddcfd26b-feed-44cd-b71d-79487d2e5e5a}","Srumon Server","S-1-5-32-544","BUILTIN\Administrators","LaunchPermission - Remote Activation","dps",,
"DC-SRV01","{ddcfd26b-feed-44cd-b71d-79487d2e5e5a}","Srumon Server","S-1-5-4","NT AUTHORITY\INTERACTIVE","LaunchPermission - Local Launch","dps",,
"DC-SRV01","{ddcfd26b-feed-44cd-b71d-79487d2e5e5a}","Srumon Server","S-1-5-4","NT AUTHORITY\INTERACTIVE","LaunchPermission - Remote Activation","dps",,
"DC-SRV01","{ddcfd26b-feed-44cd-b71d-79487d2e5e5a}","Srumon Server","S-1-5-32-545","BUILTIN\Users","LaunchPermission - Local Launch","dps",,
"DC-SRV01","{ddcfd26b-feed-44cd-b71d-79487d2e5e5a}","Srumon Server","S-1-5-32-545","BUILTIN\Users","LaunchPermission - Remote Activation","dps",,
"DC-SRV01","{ddcfd26b-feed-44cd-b71d-79487d2e5e5a}","Srumon Server","S-1-5-32-544","BUILTIN\Administrators","Owner","dps",,
"DC-SRV01","{ddcfd26b-feed-44cd-b71d-79487d2e5e5a}","Srumon Server","S-1-5-32-544","BUILTIN\Administrators","Group","dps",,
"DC-SRV01","{ddcfd26b-feed-44cd-b71d-79487d2e5e5a}","Srumon Server","S-1-5-10","NT AUTHORITY\SELF","AccessPermission - Local Launch","dps",,
"DC-SRV01","{ddcfd26b-feed-44cd-b71d-79487d2e5e5a}","Srumon Server","S-1-5-10","NT AUTHORITY\SELF","AccessPermission - Remote Launch","dps",,
"DC-SRV01","{ddcfd26b-feed-44cd-b71d-79487d2e5e5a}","Srumon Server","S-1-5-18","NT AUTHORITY\SYSTEM","AccessPermission - Local Launch","dps",,
"DC-SRV01","{ddcfd26b-feed-44cd-b71d-79487d2e5e5a}","Srumon Server","S-1-5-18","NT AUTHORITY\SYSTEM","AccessPermission - Remote Launch","dps",,
"DC-SRV01","{ddcfd26b-feed-44cd-b71d-79487d2e5e5a}","Srumon Server","S-1-5-19","NT AUTHORITY\LOCAL SERVICE","AccessPermission - Local Launch","dps",,
"DC-SRV01","{ddcfd26b-feed-44cd-b71d-79487d2e5e5a}","Srumon Server","S-1-5-19","NT AUTHORITY\LOCAL SERVICE","AccessPermission - Remote Launch","dps",,
"DC-SRV01","{ddcfd26b-feed-44cd-b71d-79487d2e5e5a}","Srumon Server","S-1-5-32-544","BUILTIN\Administrators","AccessPermission - Local Launch","dps",,
"DC-SRV01","{ddcfd26b-feed-44cd-b71d-79487d2e5e5a}","Srumon Server","S-1-5-32-544","BUILTIN\Administrators","AccessPermission - Remote Launch","dps",,
"DC-SRV01","{ddcfd26b-feed-44cd-b71d-79487d2e5e5a}","Srumon Server","S-1-5-32-545","BUILTIN\Users","AccessPermission - Local Launch","dps",,
"DC-SRV01","{ddcfd26b-feed-44cd-b71d-79487d2e5e5a}","Srumon Server","S-1-5-32-545","BUILTIN\Users","AccessPermission - Remote Launch","dps",,
"DC-SRV01","{de5d803e-5d2a-4b5f-9c63-af25a465cc44}","rundll32.exe","S-1-5-32-544","BUILTIN\Administrators","Owner",,,
"DC-SRV01","{de5d803e-5d2a-4b5f-9c63-af25a465cc44}","rundll32.exe","S-1-5-32-544","BUILTIN\Administrators","Group",,,
"DC-SRV01","{de5d803e-5d2a-4b5f-9c63-af25a465cc44}","rundll32.exe","S-1-5-18","NT AUTHORITY\SYSTEM","LaunchPermission - Local Launch",,,
"DC-SRV01","{de5d803e-5d2a-4b5f-9c63-af25a465cc44}","rundll32.exe","S-1-5-18","NT AUTHORITY\SYSTEM","LaunchPermission - Remote Launch",,,
"DC-SRV01","{de5d803e-5d2a-4b5f-9c63-af25a465cc44}","rundll32.exe","S-1-5-18","NT AUTHORITY\SYSTEM","LaunchPermission - Local Activation",,,
"DC-SRV01","{de5d803e-5d2a-4b5f-9c63-af25a465cc44}","rundll32.exe","S-1-5-18","NT AUTHORITY\SYSTEM","LaunchPermission - Remote Activation",,,
"DC-SRV01","{de5d803e-5d2a-4b5f-9c63-af25a465cc44}","rundll32.exe","S-1-5-18","NT AUTHORITY\SYSTEM","LaunchPermission - Local Access",,,
"DC-SRV01","{de5d803e-5d2a-4b5f-9c63-af25a465cc44}","rundll32.exe","S-1-5-20","NT AUTHORITY\NETWORK SERVICE","LaunchPermission - Local Launch",,,
"DC-SRV01","{de5d803e-5d2a-4b5f-9c63-af25a465cc44}","rundll32.exe","S-1-5-20","NT AUTHORITY\NETWORK SERVICE","LaunchPermission - Remote Launch",,,
"DC-SRV01","{de5d803e-5d2a-4b5f-9c63-af25a465cc44}","rundll32.exe","S-1-5-20","NT AUTHORITY\NETWORK SERVICE","LaunchPermission - Remote Activation",,,
"DC-SRV01","{de5d803e-5d2a-4b5f-9c63-af25a465cc44}","rundll32.exe","S-1-5-32-544","BUILTIN\Administrators","LaunchPermission - Local Launch",,,
"DC-SRV01","{de5d803e-5d2a-4b5f-9c63-af25a465cc44}","rundll32.exe","S-1-5-32-544","BUILTIN\Administrators","LaunchPermission - Remote Launch",,,
"DC-SRV01","{de5d803e-5d2a-4b5f-9c63-af25a465cc44}","rundll32.exe","S-1-5-32-544","BUILTIN\Administrators","LaunchPermission - Local Activation",,,
"DC-SRV01","{de5d803e-5d2a-4b5f-9c63-af25a465cc44}","rundll32.exe","S-1-5-32-544","BUILTIN\Administrators","LaunchPermission - Remote Activation",,,
"DC-SRV01","{de5d803e-5d2a-4b5f-9c63-af25a465cc44}","rundll32.exe","S-1-5-32-544","BUILTIN\Administrators","LaunchPermission - Local Access",,,
"DC-SRV01","{de5d803e-5d2a-4b5f-9c63-af25a465cc44}","rundll32.exe","S-1-5-4","NT AUTHORITY\INTERACTIVE","LaunchPermission - Local Launch",,,
"DC-SRV01","{de5d803e-5d2a-4b5f-9c63-af25a465cc44}","rundll32.exe","S-1-5-4","NT AUTHORITY\INTERACTIVE","LaunchPermission - Remote Launch",,,
"DC-SRV01","{de5d803e-5d2a-4b5f-9c63-af25a465cc44}","rundll32.exe","S-1-5-4","NT AUTHORITY\INTERACTIVE","LaunchPermission - Local Activation",,,
"DC-SRV01","{de5d803e-5d2a-4b5f-9c63-af25a465cc44}","rundll32.exe","S-1-5-4","NT AUTHORITY\INTERACTIVE","LaunchPermission - Remote Activation",,,
"DC-SRV01","{de5d803e-5d2a-4b5f-9c63-af25a465cc44}","rundll32.exe","S-1-5-4","NT AUTHORITY\INTERACTIVE","LaunchPermission - Local Access",,,
"DC-SRV01","{de5d803e-5d2a-4b5f-9c63-af25a465cc44}","rundll32.exe","S-1-5-32-544","BUILTIN\Administrators","Owner",,,
"DC-SRV01","{de5d803e-5d2a-4b5f-9c63-af25a465cc44}","rundll32.exe","S-1-5-32-544","BUILTIN\Administrators","Group",,,
"DC-SRV01","{de5d803e-5d2a-4b5f-9c63-af25a465cc44}","rundll32.exe","S-1-5-10","NT AUTHORITY\SELF","AccessPermission - Local Launch",,,
"DC-SRV01","{de5d803e-5d2a-4b5f-9c63-af25a465cc44}","rundll32.exe","S-1-5-10","NT AUTHORITY\SELF","AccessPermission - Remote Launch",,,
"DC-SRV01","{de5d803e-5d2a-4b5f-9c63-af25a465cc44}","rundll32.exe","S-1-5-10","NT AUTHORITY\SELF","AccessPermission - Local Activation",,,
"DC-SRV01","{de5d803e-5d2a-4b5f-9c63-af25a465cc44}","rundll32.exe","S-1-5-18","NT AUTHORITY\SYSTEM","AccessPermission - Local Launch",,,
"DC-SRV01","{de5d803e-5d2a-4b5f-9c63-af25a465cc44}","rundll32.exe","S-1-5-18","NT AUTHORITY\SYSTEM","AccessPermission - Remote Launch",,,
"DC-SRV01","{de5d803e-5d2a-4b5f-9c63-af25a465cc44}","rundll32.exe","S-1-5-32-544","BUILTIN\Administrators","AccessPermission - Local Launch",,,
"DC-SRV01","{de5d803e-5d2a-4b5f-9c63-af25a465cc44}","rundll32.exe","S-1-5-32-544","BUILTIN\Administrators","AccessPermission - Remote Launch",,,
"DC-SRV01","{de5d803e-5d2a-4b5f-9c63-af25a465cc44}","rundll32.exe","S-1-5-32-544","BUILTIN\Administrators","AccessPermission - Local Activation",,,
"DC-SRV01","{de5d803e-5d2a-4b5f-9c63-af25a465cc44}","rundll32.exe","S-1-5-20","NT AUTHORITY\NETWORK SERVICE","AccessPermission - Local Launch",,,
"DC-SRV01","{de5d803e-5d2a-4b5f-9c63-af25a465cc44}","rundll32.exe","S-1-5-20","NT AUTHORITY\NETWORK SERVICE","AccessPermission - Remote Launch",,,
"DC-SRV01","{de5d803e-5d2a-4b5f-9c63-af25a465cc44}","rundll32.exe","S-1-15-2-1","APPLICATION PACKAGE AUTHORITY\ALL APPLICATION PACKAGES","AccessPermission - Local Launch",,,
"DC-SRV01","{de5d803e-5d2a-4b5f-9c63-af25a465cc44}","rundll32.exe","S-1-15-2-1","APPLICATION PACKAGE AUTHORITY\ALL APPLICATION PACKAGES","AccessPermission - Remote Launch",,,
"DC-SRV01","{E055B85B-22BD-4E15-A34D-46C58AB320AD}","OneSetttings Broker","S-1-5-32-544","BUILTIN\Administrators","Owner","wisvc",,
"DC-SRV01","{E055B85B-22BD-4E15-A34D-46C58AB320AD}","OneSetttings Broker","S-1-5-32-544","BUILTIN\Administrators","Group","wisvc",,
"DC-SRV01","{E055B85B-22BD-4E15-A34D-46C58AB320AD}","OneSetttings Broker","S-1-5-4","NT AUTHORITY\INTERACTIVE","LaunchPermission - Local Launch","wisvc",,
"DC-SRV01","{E055B85B-22BD-4E15-A34D-46C58AB320AD}","OneSetttings Broker","S-1-5-4","NT AUTHORITY\INTERACTIVE","LaunchPermission - Remote Launch","wisvc",,
"DC-SRV01","{E055B85B-22BD-4E15-A34D-46C58AB320AD}","OneSetttings Broker","S-1-5-4","NT AUTHORITY\INTERACTIVE","LaunchPermission - Remote Activation","wisvc",,
"DC-SRV01","{E055B85B-22BD-4E15-A34D-46C58AB320AD}","OneSetttings Broker","S-1-5-18","NT AUTHORITY\SYSTEM","LaunchPermission - Local Launch","wisvc",,
"DC-SRV01","{E055B85B-22BD-4E15-A34D-46C58AB320AD}","OneSetttings Broker","S-1-5-18","NT AUTHORITY\SYSTEM","LaunchPermission - Remote Launch","wisvc",,
"DC-SRV01","{E055B85B-22BD-4E15-A34D-46C58AB320AD}","OneSetttings Broker","S-1-5-18","NT AUTHORITY\SYSTEM","LaunchPermission - Remote Activation","wisvc",,
"DC-SRV01","{E055B85B-22BD-4E15-A34D-46C58AB320AD}","OneSetttings Broker","S-1-15-2-1","APPLICATION PACKAGE AUTHORITY\ALL APPLICATION PACKAGES","LaunchPermission - Local Launch","wisvc",,
"DC-SRV01","{E055B85B-22BD-4E15-A34D-46C58AB320AD}","OneSetttings Broker","S-1-15-2-1","APPLICATION PACKAGE AUTHORITY\ALL APPLICATION PACKAGES","LaunchPermission - Remote Launch","wisvc",,
"DC-SRV01","{E055B85B-22BD-4E15-A34D-46C58AB320AD}","OneSetttings Broker","S-1-15-2-1","APPLICATION PACKAGE AUTHORITY\ALL APPLICATION PACKAGES","LaunchPermission - Remote Activation","wisvc",,
"DC-SRV01","{E2B3C97F-6AE1-41AC-817A-F6F92166D7DD}",,"S-1-5-32-544","BUILTIN\Administrators","Owner",,,
"DC-SRV01","{E2B3C97F-6AE1-41AC-817A-F6F92166D7DD}",,"S-1-5-32-544","BUILTIN\Administrators","Group",,,
"DC-SRV01","{E2B3C97F-6AE1-41AC-817A-F6F92166D7DD}",,"S-1-5-18","NT AUTHORITY\SYSTEM","LaunchPermission - Local Launch",,,
"DC-SRV01","{E2B3C97F-6AE1-41AC-817A-F6F92166D7DD}",,"S-1-5-18","NT AUTHORITY\SYSTEM","LaunchPermission - Remote Launch",,,
"DC-SRV01","{E2B3C97F-6AE1-41AC-817A-F6F92166D7DD}",,"S-1-5-18","NT AUTHORITY\SYSTEM","LaunchPermission - Local Activation",,,
"DC-SRV01","{E2B3C97F-6AE1-41AC-817A-F6F92166D7DD}",,"S-1-5-18","NT AUTHORITY\SYSTEM","LaunchPermission - Remote Activation",,,
"DC-SRV01","{E2B3C97F-6AE1-41AC-817A-F6F92166D7DD}",,"S-1-5-18","NT AUTHORITY\SYSTEM","LaunchPermission - Local Access",,,
"DC-SRV01","{E2B3C97F-6AE1-41AC-817A-F6F92166D7DD}",,"S-1-5-32-544","BUILTIN\Administrators","LaunchPermission - Local Launch",,,
"DC-SRV01","{E2B3C97F-6AE1-41AC-817A-F6F92166D7DD}",,"S-1-5-32-544","BUILTIN\Administrators","LaunchPermission - Remote Launch",,,
"DC-SRV01","{E2B3C97F-6AE1-41AC-817A-F6F92166D7DD}",,"S-1-5-32-544","BUILTIN\Administrators","LaunchPermission - Local Activation",,,
"DC-SRV01","{E2B3C97F-6AE1-41AC-817A-F6F92166D7DD}",,"S-1-5-32-544","BUILTIN\Administrators","LaunchPermission - Remote Activation",,,
"DC-SRV01","{E2B3C97F-6AE1-41AC-817A-F6F92166D7DD}",,"S-1-5-32-544","BUILTIN\Administrators","LaunchPermission - Local Access",,,
"DC-SRV01","{E2B3C97F-6AE1-41AC-817A-F6F92166D7DD}",,"S-1-5-4","NT AUTHORITY\INTERACTIVE","LaunchPermission - Local Launch",,,
"DC-SRV01","{E2B3C97F-6AE1-41AC-817A-F6F92166D7DD}",,"S-1-5-4","NT AUTHORITY\INTERACTIVE","LaunchPermission - Remote Launch",,,
"DC-SRV01","{E2B3C97F-6AE1-41AC-817A-F6F92166D7DD}",,"S-1-5-4","NT AUTHORITY\INTERACTIVE","LaunchPermission - Local Activation",,,
"DC-SRV01","{E2B3C97F-6AE1-41AC-817A-F6F92166D7DD}",,"S-1-5-4","NT AUTHORITY\INTERACTIVE","LaunchPermission - Remote Activation",,,
"DC-SRV01","{E2B3C97F-6AE1-41AC-817A-F6F92166D7DD}",,"S-1-5-4","NT AUTHORITY\INTERACTIVE","LaunchPermission - Local Access",,,
"DC-SRV01","{E2B3C97F-6AE1-41AC-817A-F6F92166D7DD}",,"S-1-5-18","NT AUTHORITY\SYSTEM","LaunchPermission - Local Launch",,,
"DC-SRV01","{E2B3C97F-6AE1-41AC-817A-F6F92166D7DD}",,"S-1-5-18","NT AUTHORITY\SYSTEM","LaunchPermission - Remote Launch",,,
"DC-SRV01","{E2B3C97F-6AE1-41AC-817A-F6F92166D7DD}",,"S-1-5-18","NT AUTHORITY\SYSTEM","LaunchPermission - Remote Activation",,,
"DC-SRV01","{E2B3C97F-6AE1-41AC-817A-F6F92166D7DD}",,"S-1-5-32-544","BUILTIN\Administrators","Owner",,,
"DC-SRV01","{E2B3C97F-6AE1-41AC-817A-F6F92166D7DD}",,"S-1-5-32-544","BUILTIN\Administrators","Group",,,
"DC-SRV01","{E2B3C97F-6AE1-41AC-817A-F6F92166D7DD}",,"S-1-5-18","NT AUTHORITY\SYSTEM","AccessPermission - Local Launch",,,
"DC-SRV01","{E2B3C97F-6AE1-41AC-817A-F6F92166D7DD}",,"S-1-5-18","NT AUTHORITY\SYSTEM","AccessPermission - Remote Launch",,,
"DC-SRV01","{E2B3C97F-6AE1-41AC-817A-F6F92166D7DD}",,"S-1-5-10","NT AUTHORITY\SELF","AccessPermission - Local Launch",,,
"DC-SRV01","{E2B3C97F-6AE1-41AC-817A-F6F92166D7DD}",,"S-1-5-10","NT AUTHORITY\SELF","AccessPermission - Remote Launch",,,
"DC-SRV01","{E2B3C97F-6AE1-41AC-817A-F6F92166D7DD}",,"S-1-5-10","NT AUTHORITY\SELF","AccessPermission - Local Activation",,,
"DC-SRV01","{E2B3C97F-6AE1-41AC-817A-F6F92166D7DD}",,"S-1-5-4","NT AUTHORITY\INTERACTIVE","AccessPermission - Local Launch",,,
"DC-SRV01","{E2B3C97F-6AE1-41AC-817A-F6F92166D7DD}",,"S-1-5-4","NT AUTHORITY\INTERACTIVE","AccessPermission - Remote Launch",,,
"DC-SRV01","{e30984f1-b02b-4c27-a40f-23d11b8c1212}","Windows Update Agent User Interface for Published Applications","S-1-5-32-544","BUILTIN\Administrators","Owner",,,
"DC-SRV01","{e30984f1-b02b-4c27-a40f-23d11b8c1212}","Windows Update Agent User Interface for Published Applications","S-1-5-32-544","BUILTIN\Administrators","Group",,,
"DC-SRV01","{e30984f1-b02b-4c27-a40f-23d11b8c1212}","Windows Update Agent User Interface for Published Applications","S-1-5-18","NT AUTHORITY\SYSTEM","LaunchPermission - Local Launch",,,
"DC-SRV01","{e30984f1-b02b-4c27-a40f-23d11b8c1212}","Windows Update Agent User Interface for Published Applications","S-1-5-18","NT AUTHORITY\SYSTEM","LaunchPermission - Remote Launch",,,
"DC-SRV01","{e30984f1-b02b-4c27-a40f-23d11b8c1212}","Windows Update Agent User Interface for Published Applications","S-1-5-18","NT AUTHORITY\SYSTEM","LaunchPermission - Remote Activation",,,
"DC-SRV01","{e30984f1-b02b-4c27-a40f-23d11b8c1212}","Windows Update Agent User Interface for Published Applications","S-1-5-32-544","BUILTIN\Administrators","LaunchPermission - Local Launch",,,
"DC-SRV01","{e30984f1-b02b-4c27-a40f-23d11b8c1212}","Windows Update Agent User Interface for Published Applications","S-1-5-32-544","BUILTIN\Administrators","LaunchPermission - Remote Launch",,,
"DC-SRV01","{e30984f1-b02b-4c27-a40f-23d11b8c1212}","Windows Update Agent User Interface for Published Applications","S-1-5-32-544","BUILTIN\Administrators","LaunchPermission - Remote Activation",,,
"DC-SRV01","{e30984f1-b02b-4c27-a40f-23d11b8c1212}","Windows Update Agent User Interface for Published Applications","S-1-5-4","NT AUTHORITY\INTERACTIVE","LaunchPermission - Local Launch",,,
"DC-SRV01","{e30984f1-b02b-4c27-a40f-23d11b8c1212}","Windows Update Agent User Interface for Published Applications","S-1-5-4","NT AUTHORITY\INTERACTIVE","LaunchPermission - Remote Launch",,,
"DC-SRV01","{e30984f1-b02b-4c27-a40f-23d11b8c1212}","Windows Update Agent User Interface for Published Applications","S-1-5-4","NT AUTHORITY\INTERACTIVE","LaunchPermission - Remote Activation",,,
"DC-SRV01","{e30984f1-b02b-4c27-a40f-23d11b8c1212}","Windows Update Agent User Interface for Published Applications","S-1-5-32-544","BUILTIN\Administrators","Owner",,,
"DC-SRV01","{e30984f1-b02b-4c27-a40f-23d11b8c1212}","Windows Update Agent User Interface for Published Applications","S-1-5-32-544","BUILTIN\Administrators","Group",,,
"DC-SRV01","{e30984f1-b02b-4c27-a40f-23d11b8c1212}","Windows Update Agent User Interface for Published Applications","S-1-5-4","NT AUTHORITY\INTERACTIVE","AccessPermission - Local Launch",,,
"DC-SRV01","{e30984f1-b02b-4c27-a40f-23d11b8c1212}","Windows Update Agent User Interface for Published Applications","S-1-5-4","NT AUTHORITY\INTERACTIVE","AccessPermission - Remote Launch",,,
"DC-SRV01","{e30984f1-b02b-4c27-a40f-23d11b8c1212}","Windows Update Agent User Interface for Published Applications","S-1-5-10","NT AUTHORITY\SELF","AccessPermission - Local Launch",,,
"DC-SRV01","{e30984f1-b02b-4c27-a40f-23d11b8c1212}","Windows Update Agent User Interface for Published Applications","S-1-5-10","NT AUTHORITY\SELF","AccessPermission - Remote Launch",,,
"DC-SRV01","{e30984f1-b02b-4c27-a40f-23d11b8c1212}","Windows Update Agent User Interface for Published Applications","S-1-5-18","NT AUTHORITY\SYSTEM","AccessPermission - Local Launch",,,
"DC-SRV01","{e30984f1-b02b-4c27-a40f-23d11b8c1212}","Windows Update Agent User Interface for Published Applications","S-1-5-18","NT AUTHORITY\SYSTEM","AccessPermission - Remote Launch",,,
"DC-SRV01","{E4422CBC-05DF-4AF1-A84E-A5638479CDE7}","WinRTNet MUA hostserver AppID","S-1-5-18","NT AUTHORITY\SYSTEM","Owner",,,
"DC-SRV01","{E4422CBC-05DF-4AF1-A84E-A5638479CDE7}","WinRTNet MUA hostserver AppID","S-1-5-18","NT AUTHORITY\SYSTEM","Group",,,
"DC-SRV01","{E4422CBC-05DF-4AF1-A84E-A5638479CDE7}","WinRTNet MUA hostserver AppID","S-1-5-10","NT AUTHORITY\SELF","LaunchPermission - Local Launch",,,
"DC-SRV01","{E4422CBC-05DF-4AF1-A84E-A5638479CDE7}","WinRTNet MUA hostserver AppID","S-1-5-10","NT AUTHORITY\SELF","LaunchPermission - Remote Launch",,,
"DC-SRV01","{E4422CBC-05DF-4AF1-A84E-A5638479CDE7}","WinRTNet MUA hostserver AppID","S-1-5-10","NT AUTHORITY\SELF","LaunchPermission - Remote Activation",,,
"DC-SRV01","{E4422CBC-05DF-4AF1-A84E-A5638479CDE7}","WinRTNet MUA hostserver AppID","S-1-15-2-1","APPLICATION PACKAGE AUTHORITY\ALL APPLICATION PACKAGES","LaunchPermission - Local Launch",,,
"DC-SRV01","{E4422CBC-05DF-4AF1-A84E-A5638479CDE7}","WinRTNet MUA hostserver AppID","S-1-15-2-1","APPLICATION PACKAGE AUTHORITY\ALL APPLICATION PACKAGES","LaunchPermission - Remote Launch",,,
"DC-SRV01","{E4422CBC-05DF-4AF1-A84E-A5638479CDE7}","WinRTNet MUA hostserver AppID","S-1-15-2-1","APPLICATION PACKAGE AUTHORITY\ALL APPLICATION PACKAGES","LaunchPermission - Remote Activation",,,
"DC-SRV01","{E4422CBC-05DF-4AF1-A84E-A5638479CDE7}","WinRTNet MUA hostserver AppID","S-1-5-4","NT AUTHORITY\INTERACTIVE","LaunchPermission - Local Launch",,,
"DC-SRV01","{E4422CBC-05DF-4AF1-A84E-A5638479CDE7}","WinRTNet MUA hostserver AppID","S-1-5-4","NT AUTHORITY\INTERACTIVE","LaunchPermission - Remote Launch",,,
"DC-SRV01","{E4422CBC-05DF-4AF1-A84E-A5638479CDE7}","WinRTNet MUA hostserver AppID","S-1-5-4","NT AUTHORITY\INTERACTIVE","LaunchPermission - Remote Activation",,,
"DC-SRV01","{E4422CBC-05DF-4AF1-A84E-A5638479CDE7}","WinRTNet MUA hostserver AppID","S-1-5-18","NT AUTHORITY\SYSTEM","Owner",,,
"DC-SRV01","{E4422CBC-05DF-4AF1-A84E-A5638479CDE7}","WinRTNet MUA hostserver AppID","S-1-5-18","NT AUTHORITY\SYSTEM","Group",,,
"DC-SRV01","{E4422CBC-05DF-4AF1-A84E-A5638479CDE7}","WinRTNet MUA hostserver AppID","S-1-5-18","NT AUTHORITY\SYSTEM","AccessPermission - Local Launch",,,
"DC-SRV01","{E4422CBC-05DF-4AF1-A84E-A5638479CDE7}","WinRTNet MUA hostserver AppID","S-1-5-18","NT AUTHORITY\SYSTEM","AccessPermission - Remote Launch",,,
"DC-SRV01","{E4422CBC-05DF-4AF1-A84E-A5638479CDE7}","WinRTNet MUA hostserver AppID","S-1-5-19","NT AUTHORITY\LOCAL SERVICE","AccessPermission - Local Launch",,,
"DC-SRV01","{E4422CBC-05DF-4AF1-A84E-A5638479CDE7}","WinRTNet MUA hostserver AppID","S-1-5-19","NT AUTHORITY\LOCAL SERVICE","AccessPermission - Remote Launch",,,
"DC-SRV01","{E4422CBC-05DF-4AF1-A84E-A5638479CDE7}","WinRTNet MUA hostserver AppID","S-1-5-20","NT AUTHORITY\NETWORK SERVICE","AccessPermission - Local Launch",,,
"DC-SRV01","{E4422CBC-05DF-4AF1-A84E-A5638479CDE7}","WinRTNet MUA hostserver AppID","S-1-5-20","NT AUTHORITY\NETWORK SERVICE","AccessPermission - Remote Launch",,,
"DC-SRV01","{E4422CBC-05DF-4AF1-A84E-A5638479CDE7}","WinRTNet MUA hostserver AppID","S-1-5-10","NT AUTHORITY\SELF","AccessPermission - Local Launch",,,
"DC-SRV01","{E4422CBC-05DF-4AF1-A84E-A5638479CDE7}","WinRTNet MUA hostserver AppID","S-1-5-10","NT AUTHORITY\SELF","AccessPermission - Remote Launch",,,
"DC-SRV01","{E4422CBC-05DF-4AF1-A84E-A5638479CDE7}","WinRTNet MUA hostserver AppID","S-1-15-2-1","APPLICATION PACKAGE AUTHORITY\ALL APPLICATION PACKAGES","AccessPermission - Local Launch",,,
